MICE_ID_RAR_INDIVIDUAL,ID,STRAIN,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
,9368,CD1,6A,,370-F,,M,LFD,16.13,6.02,38.49,9/24/25,,14.79,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,15.81,12.29,33.49,9/24/25,,15.76,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,13.89,7.48,32.4,9/24/25,,14.07,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,13.79,7.31,28.72,9/24/25,,12.89,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,15.86,7.86,42.3,9/24/25,,14.18,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,15.66,8.66,49.02,9/24/25,,15.49,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,15.91,6.04,29.04,9/24/25,,14.42,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,18.66,8.03,39.26,9/24/25,,14.53,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,13.85,6.44,40.75,9/24/25,,12.93,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,14.78,5.09,27.68,9/24/25,,15.22,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,13.4,9.16,,9/26/25,,13.49,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,12.83,10.05,,9/26/25,,10.74,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,13.87,6.25,,9/26/25,,15.38,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,13.19,6.43,,9/26/25,,16.87,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,16.41,7.1,,9/26/25,,16.03,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,12.72,7.67,,9/26/25,,14.82,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,14.07,5.54,,9/26/25,,16.05,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,13.75,6.89,,9/26/25,,15.39,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,12.52,6.03,,9/26/25,,14.07,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,12.7,7.08,,9/26/25,,15.46,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,12.9,7.16,,9/26/25,,12.99,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,13.72,9.89,,9/26/25,,13.74,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,12.81,7.5,,9/26/25,,13.47,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,12.82,4.13,,9/26/25,,15.45,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,14.79,6.5,,9/26/25,,15.88,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,15.76,9.91,,9/26/25,,15.27,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,14.07,6.98,,9/26/25,,15.63,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,12.89,7.65,,9/26/25,,12.98,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,14.18,9.72,,9/26/25,,12.09,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,15.49,7.91,,9/26/25,,14.89,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,14.42,6.11,,9/26/25,,16.27,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,14.53,4.13,,9/26/25,,15.34,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,12.93,6.53,,9/26/25,,15.63,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,15.22,6.9,,9/26/25,,16.78,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,13.49,6.6,,9/29/25,,13.26,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,10.74,3.85,,9/29/25,,11.98,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,15.38,6.38,,9/29/25,,13.66,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,16.87,4.89,,9/29/25,,13.14,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,16.03,5.28,,9/29/25,,13.02,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,14.82,7.51,,9/29/25,,12.11,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,16.05,3.83,,9/29/25,,13.1,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,15.39,6.42,,9/29/25,,9.74,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,14.07,5.98,,9/29/25,,13.17,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,15.46,7.94,,9/29/25,,10.52,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,12.99,5.34,,9/29/25,,10.15,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,13.74,5.22,,9/29/25,,9.88,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,13.47,5.08,,9/29/25,,9.67,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,15.45,1.54,,9/29/25,,14.29,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,15.88,3.07,,9/29/25,,16.87,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,15.27,5.03,,9/29/25,,13.24,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,15.63,5.55,,9/29/25,,11.89,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,12.98,4.41,,9/29/25,,12.95,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,12.09,2.61,,9/29/25,,11.94,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,14.89,5.25,,9/29/25,,12.46,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,16.27,3.99,,9/29/25,,14.77,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,15.34,1.81,,9/29/25,,15.79,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,15.63,6.35,,9/29/25,,12.76,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,16.78,3.63,,9/29/25,,15.03,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,13.26,7.03,47.91,10/1/25,,11.92,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,11.98,6.95,38.34,10/1/25,,12.07,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,13.66,6.85,40.53,10/1/25,,13.67,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,13.14,5.33,39.22,10/1/25,,13.79,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,13.02,10.12,37.16,10/1/25,,12.95,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,12.11,5.55,60.26,10/1/25,,13.95,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,13.1,4.2,30.61,10/1/25,,13.02,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,9.74,3.48,31.46,10/1/25,,11.76,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,13.17,5.25,61.77,10/1/25,,12.16,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,10.52,3.51,43.21,10/1/25,,12.28,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,10.15,4.26,30.03,10/1/25,,11.87,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,9.88,3.99,42.46,10/1/25,,12.48,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,9.67,0.99,44.47,10/1/25,,12.88,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,14.29,6.11,27.26,10/1/25,,12.76,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,16.87,5.85,40.91,10/1/25,,15.51,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,13.24,3.26,34.28,10/1/25,,14.45,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,11.89,2.99,34.95,10/1/25,,13.19,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,12.95,4.19,31.33,10/1/25,,14.85,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,11.94,3.89,42.61,10/1/25,,12.33,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,12.46,4.35,50.43,10/1/25,,13,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,14.77,5.69,30.66,10/1/25,,15.91,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,15.79,6.06,37.78,10/1/25,,13.34,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,12.76,4.62,42.03,10/1/25,,14.9,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,15.03,6.57,26.9,10/1/25,,16.29,NO,D12450Hi,,,,,,2409-42370A
,9353,CD1,6A,,370-F,,M,HFD,11.92,7.35,,10/3/25,,15.26,NO,D12451i,,,,,,2409-42370A
,9354,CD1,6A,,370-F,,F,HFD,12.07,4.39,,10/3/25,,15.93,NO,D12451i,,,,,,2409-42370A
,9355,CD1,6A,,370-F,,M,HFD,13.67,7.69,,10/3/25,,15,NO,D12451i,,,,,,2409-42370A
,9356,CD1,6A,,370-F,,F,HFD,13.79,10.45,,10/3/25,,17.2,NO,D12451i,,,,,,2409-42370A
,9357,CD1,6A,,370-F,,F,HFD,12.95,6.78,,10/3/25,,15.07,NO,D12451i,,,,,,2409-42370A
,9358,CD1,6A,,370-F,,M,HFD,13.95,7.81,,10/3/25,,17,NO,D12451i,,,,,,2409-42370A
,9359,CD1,6A,,370-F,,F,HFD,13.02,4.95,,10/3/25,,19.13,NO,D12451i,,,,,,2409-42370A
,9360,CD1,6A,,370-F,,F,HFD,11.76,5.99,,10/3/25,,17.07,NO,D12451i,,,,,,2409-42370A
,9361,CD1,6A,,370-F,,M,HFD,12.16,5.15,,10/3/25,,17.92,NO,D12451i,,,,,,2409-42370A
,9362,CD1,6A,,370-F,,M,HFD,12.28,7.67,,10/3/25,,15.58,NO,D12451i,,,,,,2409-42370A
,9363,CD1,6A,,370-F,,F,HFD,11.87,6.78,,10/3/25,,16.23,NO,D12451i,,,,,,2409-42370A
,9364,CD1,6A,,370-F,,M,HFD,12.48,7.18,,10/3/25,,18.95,NO,D12451i,,,,,,2409-42370A
,9366,CD1,6A,,370-F,,M,LFD,12.88,7.63,,10/3/25,,15.79,NO,D12450Hi,,,,,,2409-42370A
,9367,CD1,6A,,370-F,,F,LFD,12.76,4.26,,10/3/25,,16.91,NO,D12450Hi,,,,,,2409-42370A
,9368,CD1,6A,,370-F,,M,LFD,15.51,8.09,,10/3/25,,16.92,NO,D12450Hi,,,,,,2409-42370A
,9369,CD1,6A,,370-F,,F,LFD,14.45,7.88,,10/3/25,,15.35,NO,D12450Hi,,,,,,2409-42370A
,9370,CD1,6A,,370-F,,F,LFD,13.19,8.65,,10/3/25,,14.31,NO,D12450Hi,,,,,,2409-42370A
,9372,CD1,6A,,370-F,,F,LFD,14.85,10.12,,10/3/25,,14.88,NO,D12450Hi,,,,,,2409-42370A
,9373,CD1,6A,,370-F,,M,LFD,12.33,6.95,,10/3/25,,15.41,NO,D12450Hi,,,,,,2409-42370A
,9374,CD1,6A,,370-F,,M,LFD,13,5.1,,10/3/25,,18.29,NO,D12450Hi,,,,,,2409-42370A
,9375,CD1,6A,,370-F,,F,LFD,15.91,9.58,,10/3/25,,14.86,NO,D12450Hi,,,,,,2409-42370A
,9376,CD1,6A,,370-F,,M,LFD,13.34,2.23,,10/3/25,,19.26,NO,D12450Hi,,,,,,2409-42370A
,9377,CD1,6A,,370-F,,M,LFD,14.9,8.8,,10/3/25,,15.9,NO,D12450Hi,,,,,,2409-42370A
,9378,CD1,6A,,370-F,,F,LFD,16.29,8.49,,10/3/25,,18.81,NO,D12450Hi,,,,,,2409-42370A
